superhero,survival
Captain America,0.5726428476627916
Captain America,0.7097493207547814
Captain America,0.5716937747783959
Captain America,0.10331449517980218
Dr. Strange,0.49237979436293244
Captain America,0.30468530184589326
Black Widow,0.9248603312298656
Captain America,0.899457806488499
Captain America,0.3246827234979719
Captain America,0.217362470459193
Iron Man,0.16657613986171782
Captain America,0.11405095783993602
Dr. Strange,0.43774375738576055
Captain America,0.13254148629494011
Captain America,0.7051740973256528
Hulk,0.41743528097867966
Hulk,0.6129875681363046
Captain America,0.6950946550350636
Black Widow,0.4191367661114782
Black Widow,0.613370367558673
Captain America,0.6142290977295488
Dr. Strange,0.3972657772246748
Captain America,0.16051492327824235
Captain America,0.05204045563004911
Thor,0.6379472697153687
Captain America,0.18598568881861866
Captain America,0.0870027591008693
Dr. Strange,0.16462723375298083
Captain America,0.7898281225934625
Captain America,0.6776201063767076
Captain America,0.961701723979786
Dr. Strange,0.1087458455003798
Captain America,0.17678059288300574
Captain America,0.638038530247286
Iron Man,0.7101505408063531
Captain America,0.042682087514549494
Captain America,0.29729186883196235
Captain America,0.6540314955636859
Captain America,0.7133418191224337
Captain America,0.6717814451549202
Captain America,0.386670884443447
Iron Man,0.16942544328048825
Hulk,0.0836796360090375
Captain America,0.6921232545282692
Thor,0.2213474353775382
Captain America,0.19079531449824572
Captain America,0.66632712027058
Captain America,0.04959800816141069
Dr. Strange,0.2396603177767247
Captain America,0.2989027248695493
Dr. Strange,0.471612885594368
Captain America,0.27981091220863163
Captain America,0.7273285614792258
Captain America,0.22915673535317183
Captain America,0.09423346887342632
Captain America,0.3708643524441868
Captain America,0.6623728689737618
Thor,0.9340121005661786
Captain America,0.7913856676314026
Captain America,0.8338666586205363
Iron Man,0.8781104455702007
Captain America,0.7215497028082609
Captain America,0.05455969600006938
Black Widow,0.3120520021766424
Hulk,0.073782860301435
Captain America,0.4989983784034848
Black Widow,0.41871778946369886
Thor,0.9257558088283986
Captain America,0.1647459394298494
Captain America,0.0036128165666013956
Black Widow,0.8773660166189075
Captain America,0.8392905190121382
Captain America,0.23231373191811144
Captain America,0.7115408775862306
Captain America,0.6997292195446789
Dr. Strange,0.5125660158228129
Thor,0.6200880848336965
Captain America,0.5779858950991184
Hulk,0.29806522303260863
Thor,0.5850820785854012
Iron Man,0.41140231490135193
Dr. Strange,0.6929217879660428
Hulk,0.27632092754356563
Iron Man,0.5926229928154498
Captain America,0.8763869612012058
Dr. Strange,0.08991419989615679
Captain America,0.5986920089926571
Captain America,0.10266747674904764
Black Widow,0.8836195059120655
Captain America,0.3747003530152142
Captain America,0.9865533779375255
Captain America,0.833985588978976
Captain America,0.034461317816749215
Iron Man,0.21709829848259687
Captain America,0.7713438973296434
Captain America,0.11516259610652924
Iron Man,0.473031971603632
Captain America,0.06638452829793096
Captain America,0.4281545104458928
Captain America,0.6469686750788242
Captain America,0.5689176404848695
Iron Man,0.5926037386525422
Dr. Strange,0.5458555959630758
Iron Man,0.16610267735086381
Captain America,0.10243352176621556
Captain America,0.7770234933122993
Captain America,0.47243937221355736
Captain America,0.7132441019639373
Captain America,0.6570785164367408
Thor,0.17802199674770236
Iron Man,0.7269169625360519
Captain America,0.7446325807832181
Captain America,0.5589257716201246
Iron Man,0.724245035322383
Hulk,0.21072158589959145
Iron Man,0.9498279036488384
Captain America,0.3499773570802063
Iron Man,0.005944343050941825
Dr. Strange,0.39798411494120955
Black Widow,0.11696307244710624
Captain America,0.8939402198884636
Thor,0.2968407147563994
Captain America,0.47568521881476045
Captain America,0.6102221908513457
Captain America,0.15295819262973964
Iron Man,0.6778832678683102
Thor,0.7215740960091352
Captain America,0.3824619483202696
Thor,0.552617768291384
Captain America,0.9079618887044489
Iron Man,0.9951902772299945
Dr. Strange,0.25158817414194345
Captain America,0.9989903653040528
Iron Man,0.4631004398688674
Captain America,0.5071216912474483
Thor,0.383728398475796
Dr. Strange,0.2507561109960079
Captain America,0.7695218326989561
Thor,0.06128149037249386
Captain America,0.007021817145869136
Iron Man,0.009875670773908496
Captain America,0.2617466214578599
Captain America,0.7818499887362123
Dr. Strange,0.5879643524531275
Captain America,0.6010385632980615
Dr. Strange,0.23179624159820378
Captain America,0.794542335672304
Captain America,0.37425601948052645
Hulk,0.04041257547214627
Hulk,0.09536983026191592
Dr. Strange,0.8743011478800327
Captain America,0.47015508683398366
Captain America,0.16261816397309303
Captain America,0.9246897897683084
Thor,0.22721739416010678
Captain America,0.8965608142316341
Captain America,0.3442283687181771
Iron Man,0.28112737857736647
Black Widow,0.5693840880412608
Thor,0.356720409123227
Thor,0.017868257127702236
Dr. Strange,0.6110125945415348
Hulk,0.308810064336285
Captain America,0.24184498679824173
Hulk,0.6074587572365999
Iron Man,0.779146091779694
Dr. Strange,0.1119234177749604
Hulk,0.6389442810323089
Hulk,0.24981675716117024
Hulk,0.6075913198292255
Dr. Strange,0.6257180974353105
Captain America,0.33279846445657313
Iron Man,0.7952076690271497
Dr. Strange,0.9001879396382719
Hulk,0.9215587601065636
Captain America,0.7544698412530124
Captain America,0.6217237433884293
Captain America,0.22593757649883628
Dr. Strange,0.5001244470477104
Captain America,0.46563484286889434
Captain America,0.5797432423569262
Captain America,0.9852791677694768
Captain America,0.6964132122229785
Dr. Strange,0.9341466040350497
Dr. Strange,0.9451750749722123
Thor,0.3986666677519679
Hulk,0.09703396540135145
Captain America,0.2397355865687132
Black Widow,0.27553694043308496
Thor,0.6235562216024846
Captain America,0.04302788805216551
Captain America,0.9190368347335607
Thor,0.1217218954116106
Captain America,0.5976042812690139
Captain America,0.08406735491007566
Thor,0.6302406839095056
Hulk,0.9336999577935785
Thor,0.7899065506644547
Captain America,0.011812896002084017
Captain America,0.2541336484719068
Thor,0.9261548868380487
Hulk,0.25385690154507756
Iron Man,0.3679611354600638
Captain America,0.3192119663581252
Hulk,0.20629114820621908
Iron Man,0.6209483887068927
Captain America,0.9654017807915807
Captain America,0.18878996139392257
Captain America,0.12158490717411041
Hulk,0.2452034077141434
Thor,0.25193452392704785
Thor,0.7510497907642275
Captain America,0.018495042342692614
Hulk,0.9804524602368474
Captain America,0.61933892872184515
Dr. Strange,0.253663097275421
Captain America,0.08067563967779279
Dr. Strange,0.8342656060121953
Captain America,0.6498184925876558
Thor,0.059605462243780494
Captain America,0.7395806163549423
Captain America,0.5261952357832342
Captain America,0.21631472697481513
Captain America,0.026500236243009567
Captain America,0.034755392000079155
Thor,0.07384125562384725
Captain America,0.3374135624617338
Iron Man,0.9633291400969028
Dr. Strange,0.7570512145757675
Thor,0.9922306218650192
Captain America,0.07378736464306712
Captain America,0.8775964865926653
Dr. Strange,0.7498905884567648
Dr. Strange,0.48870393889956176
Dr. Strange,0.5226480402052402
Captain America,0.49300926574505866
Iron Man,0.004007088486105204
Captain America,0.07284619193524122
Dr. Strange,0.3695065686479211
Captain America,0.7264939986635
Captain America,0.4139925742056221
Captain America,0.08281037444248796
Captain America,0.9199220109730959
Iron Man,0.8172300548758358
Dr. Strange,0.5933436714112759
Iron Man,0.5856232338119298
Captain America,0.9177335295826197
Iron Man,0.4297295822761953
Captain America,0.5100122718140483
Captain America,0.5903116448316723
Dr. Strange,0.19453797466121614
Captain America,0.0682548948097974
Captain America,0.9080917057581246
Captain America,0.4992968002334237
Captain America,0.4762450675480068
Captain America,0.37471709609963
Captain America,0.5506763067096472
Dr. Strange,0.13709825742989779
Captain America,0.3434293707832694
Hulk,0.5120942394714803
Captain America,0.03564516641199589
Captain America,0.43311505834572017
Hulk,0.45131243392825127
Black Widow,0.542716458439827
Captain America,0.6382562704384327
Hulk,0.1410194004420191
Captain America,0.7826995956711471
Captain America,0.5487217151094228
Captain America,0.9724013693630695
Thor,0.4832833046093583
Iron Man,0.5740023320540786
Captain America,0.09449179656803608
Captain America,0.05618919851258397
Captain America,0.6735976797062904
Captain America,0.7423647125251591
Captain America,0.9115407357458025
Captain America,0.9952454138547182
Dr. Strange,0.6168783721514046
Captain America,0.22174769802950323
Iron Man,0.610090248985216
Dr. Strange,0.5217742987442762
Thor,0.17059750040061772
Captain America,0.33449701871722937
Captain America,0.17088599130511284
Black Widow,0.044672425370663404
Dr. Strange,0.3038679985329509
Thor,0.4798447098582983
Dr. Strange,0.4077045596204698
Dr. Strange,0.39054045593366027
Hulk,0.2907897199038416
Captain America,0.9157554649282247
Dr. Strange,0.8466816744767129
Black Widow,0.6428777300752699
Dr. Strange,0.7792954070027918
Captain America,0.543272745795548
Iron Man,0.07230423297733068
Dr. Strange,0.7091900981031358
Captain America,0.4528492640238255
Captain America,0.052120489068329334
Captain America,0.8410376543179154
Hulk,0.4231690673623234
Captain America,0.4164061569608748
Dr. Strange,0.6311589076649398
Iron Man,0.9723361760843545
Black Widow,0.977470881305635
Captain America,0.7589692934416234
Captain America,0.7945886771194637
Iron Man,0.11958178435452282
Thor,0.5970441489480436
Iron Man,0.9275714259129018
Captain America,0.2124184926506132
Captain America,0.47974984790198505
Captain America,0.30768623342737556
Captain America,0.9020576330367476
Captain America,0.7884888569824398
Thor,0.37359829037450254
Captain America,0.0651830870192498
Captain America,0.666591105517
Thor,0.8921027593314648
Black Widow,0.7352929452899843
Thor,0.8371942322701216
Captain America,0.8873256042134017
Hulk,0.8847505131270736
Captain America,0.2747774962335825
Captain America,0.9546827794983983
Captain America,0.4105084021575749
Dr. Strange,0.45125144929625094
Iron Man,0.9116223799064755
Captain America,0.2458661631681025
Iron Man,0.4718318749219179
Captain America,0.7751080421730876
Captain America,0.033596573397517204
Captain America,0.6488483834546059
Captain America,0.7467989267315716
Captain America,0.6098777470178902
Captain America,0.7224041493609548
Hulk,0.2921667431946844
Dr. Strange,0.16420685406774282
Captain America,0.5256185927428305
Thor,0.8922097436152399
Iron Man,0.8967734521720558
Captain America,0.4014374502003193
Hulk,0.027170193614438176
Hulk,0.05995653825812042
Hulk,0.1526814557146281
Captain America,0.6367191143799573
Dr. Strange,0.20623334683477879
Iron Man,0.27421371592208743
Thor,0.5987762394361198
Hulk,0.39687582524493337
Captain America,0.7910485456231982
Captain America,0.05828728363849223
Captain America,0.10042180982418358
Thor,0.3968170816078782
Thor,0.6943173457402736
Black Widow,0.9078299086540937
Captain America,0.9489632728509605
Captain America,0.6978483709972352
Captain America,0.7361135261598974
Captain America,0.7408370289485902
Captain America,0.13137504854239523
Captain America,0.3902260004542768
Captain America,0.8595392443239689
Captain America,0.7686844882555306
Iron Man,0.37690969626419246
Dr. Strange,0.6760093024931848
Iron Man,0.9304512816015631
Captain America,0.7638271022588015
Dr. Strange,0.9512270772829652
Captain America,0.5105105538386852
Captain America,0.18523875763639808
Captain America,0.001314152730628848
Hulk,0.036399173783138394
Dr. Strange,0.7410282858181745
Dr. Strange,0.044250603299587965
Captain America,0.3969745123758912
Thor,0.050229131476953626
Hulk,0.8722552109975368
Captain America,0.4516407090704888
Captain America,0.6975934747606516
Dr. Strange,0.5121590110938996
Iron Man,0.649372884305194
Hulk,0.7212363898288459
Captain America,0.33826089440844953
Captain America,0.19682680838741362
Captain America,0.3180427837651223
Thor,0.7440521440003067
Hulk,0.058881463250145316
Captain America,0.49543567234650254
Hulk,0.37304423889145255
Captain America,0.9382317417766899
Captain America,0.3623894543852657
Black Widow,0.7700334973633289
Dr. Strange,0.031846876023337245
Captain America,0.6503960466943681
Captain America,0.8123446961399168
Dr. Strange,0.12516405479982495
Captain America,0.049427714198827744
Dr. Strange,0.27437064121477306
Captain America,0.3131133494898677
Dr. Strange,0.2973978684749454
Iron Man,0.9546425577718765
Hulk,0.6669806884601712
Dr. Strange,0.478802323108539
Captain America,0.9459634537342936
Dr. Strange,0.34995800303295255
Captain America,0.09379938966594636
Captain America,0.5682019027881324
Dr. Strange,0.14898011228069663
Captain America,0.611301030497998
Captain America,0.1484377144370228
Thor,0.3510710643604398
Iron Man,0.661938244709745
Captain America,0.7269311128184199
Captain America,0.9668256260920316
Captain America,0.19151248782873154
Captain America,0.8729387202765793
Captain America,0.5425820539239794
Dr. Strange,0.28680498409084976
Dr. Strange,0.04771007574163377
Dr. Strange,0.7989296591840684
Captain America,0.9280419577844441
Thor,0.868011518381536
Captain America,0.7712516500614583
Hulk,0.3608216077554971
Hulk,0.5259321639314294
Thor,0.87601693463511765
Captain America,0.02771210763603449
Captain America,0.42704929294995964
Captain America,0.7681556895840913
Captain America,0.40798220969736576
Captain America,0.8181898072361946
Captain America,0.35377886006608605
Hulk,0.6420312984846532
Dr. Strange,0.19404166331514716
Captain America,0.054841734236106277
Captain America,0.6576061754021794
Iron Man,0.7648173775523901
Captain America,0.9118365189060569
Thor,0.8395380561705679
Iron Man,0.28610089770518243
Iron Man,0.4482706335838884
Captain America,0.15867055719718337
Captain America,0.7616374136414379
Captain America,0.873109977459535
Captain America,0.36795481643639505
Thor,0.197936674579978
Iron Man,0.8649439478758723
Dr. Strange,0.7253231273498386
Iron Man,0.01792279165238142
Captain America,0.269152156310156
Iron Man,0.7497710955794901
Captain America,0.12213005498051643
Thor,0.14083641255274415
Captain America,0.49244689545594156
Captain America,0.254616147140041
Captain America,0.23171472642570734
Captain America,0.7706960961222649
Hulk,0.8833552836440504
Captain America,0.9697364547755569
Captain America,0.45114515675231814
Hulk,0.9063052630517632
Captain America,0.2792772324755788
Captain America,0.11815045867115259
